usuario,texto,entidade_mencionada
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,a parte da apresentação que assisti estava ótima,Organizacao
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,"sobre o aplicativo acho q faltou uma divulgação melhor ou um link pelo email, eu mesma anotei o nome",Nome
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,"sobre o aplicativo acho q faltou uma divulgação melhor ou um link pelo email, eu mesma anotei o nome",Aplicativo
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,"sobre o aplicativo acho q faltou uma divulgação melhor ou um link pelo email, eu mesma anotei o nome",Link
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,"sobre o aplicativo acho q faltou uma divulgação melhor ou um link pelo email, eu mesma anotei o nome",Email
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,"sobre o aplicativo acho q faltou uma divulgação melhor ou um link pelo email, eu mesma anotei o nome",Publico
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,"demorei muito a baixar pq estava correndo pelo evento, creio que colocar hj na mesa foi o ideal",Mesa
d045f926-cf41-4757-ae96-89594f6e4870,excelente apresentações 💜🥰,Palestra
06f1249e-61d1-4916-a745-f29b8095822b,tá sendo uma experiência incrível participar do wit ❤️,Experiencia
a4526431-24ef-4045-8981-a19a451487ac,organização impecável,Organizacao
06f1249e-61d1-4916-a745-f29b8095822b,vocês arrasaram na organização,Organizacao
06f1249e-61d1-4916-a745-f29b8095822b,planejamento ❤️,Projetos
9d149e84-581a-4008-996e-d3680d5bcd88,mais um dia de muitas atividades 🤩,Eventos
9d149e84-581a-4008-996e-d3680d5bcd88,gamificação é top,Gamificacao
a4526431-24ef-4045-8981-a19a451487ac,o encontro dos projetos parceiros foi muito bom,Projetos
a4526431-24ef-4045-8981-a19a451487ac,o encontro dos projetos parceiros foi muito bom,Encontro
9365cf2e-64e9-49a0-bd3a-0d347b215820,"sem palavras para às meninas, sao muito maravilhosaaaas",Mulheres
9365cf2e-64e9-49a0-bd3a-0d347b215820,"sem palavras para às meninas, sao muito maravilhosaaaas",Linguagem
9365cf2e-64e9-49a0-bd3a-0d347b215820,"sem palavras para às meninas, sao muito maravilhosaaaas",Super
e11a154c-a026-49a9-9a71-ad45b5939df8,mais um dia cheio de conhecimento 🥰,Conhecimento
75049fc4-0a03-4d80-9d70-6471c2c5a110,amei o momento de integração ontem,Momento
75049fc4-0a03-4d80-9d70-6471c2c5a110,amei o momento de integração ontem,Integracao
75049fc4-0a03-4d80-9d70-6471c2c5a110,a sessão de autógrafos foi incrível,Autografos
75049fc4-0a03-4d80-9d70-6471c2c5a110,a sessão de autógrafos foi incrível,Sessao
16d2d16a-6864-4d0c-afe3-d87991308ec5,ótima palestra de ontem,Palestra
934ac1e9-8a9e-4865-977f-b22e4bbce84e,bora pro segundo dia de wit,Organizacao
934ac1e9-8a9e-4865-977f-b22e4bbce84e,ansiosa pra ganhar a camiseta :),Camisa
6c3e12ff-eaca-45fd-ab7c-b291f088c86e,adorei as sessões de artigos ontem a noite,Artigos
6c3e12ff-eaca-45fd-ab7c-b291f088c86e,adorei as sessões de artigos ontem a noite,Sessoes
6c3e12ff-eaca-45fd-ab7c-b291f088c86e,adorei as sessões de artigos ontem a noite,Noite
b8b92070-a5ba-4bca-ab6c-1976294cf8da,eu já estou começando a ficar com saudades,Saudades
ed496342-5088-4e03-9bf6-270dbfd06758,super empolgada para pôsteres do projetos ✨,Posteres
ed496342-5088-4e03-9bf6-270dbfd06758,super empolgada para pôsteres do projetos ✨,Projetos
ed496342-5088-4e03-9bf6-270dbfd06758,super empolgada para pôsteres do projetos ✨,Super
a4ceb2fb-9e75-4db1-ace5-c82f92a1376e,ótimo conteúdo,Organizacao
ed496342-5088-4e03-9bf6-270dbfd06758,adorando a integração dos projetos 🫶🏻,Projetos
ed496342-5088-4e03-9bf6-270dbfd06758,adorando a integração dos projetos 🫶🏻,Integracao
560003d3-5b59-481c-85d2-838ef984b466,mais um dia de palestras,Palestra
560003d3-5b59-481c-85d2-838ef984b466,eventos para o aprendizado,Aprendizado
560003d3-5b59-481c-85d2-838ef984b466,eventos para o aprendizado,Eventos
560003d3-5b59-481c-85d2-838ef984b466,que deus abençoe esse dia,Engie
560003d3-5b59-481c-85d2-838ef984b466,que traga inspiração para os palestrantes,Inspiracao
560003d3-5b59-481c-85d2-838ef984b466,que traga inspiração para os palestrantes,Organizacao
560003d3-5b59-481c-85d2-838ef984b466,que traga inspiração para os palestrantes,Palestrantes
01bdf958-26a8-4cbb-9001-f8323dd02301,que camisa lindaa,Super
9a0b6f46-36e7-4cce-81e7-87d8c0dec201,ouvir tantas mulheres incríveis compartilhando suas trajetórias na tecnologia me motivou muito,Mulheres
9a0b6f46-36e7-4cce-81e7-87d8c0dec201,ouvir tantas mulheres incríveis compartilhando suas trajetórias na tecnologia me motivou muito,Trajetoria
9a0b6f46-36e7-4cce-81e7-87d8c0dec201,ouvir tantas mulheres incríveis compartilhando suas trajetórias na tecnologia me motivou muito,Tecnologia
c8ddbe59-a031-4194-add3-db3071ddcbef,"oi, meninas no wit 💜",Mulheres
5bb974d7-0d42-4ba7-b115-6f2821843ecc,empolgada com as palestras de hoje,Palestra
9a0b6f46-36e7-4cce-81e7-87d8c0dec201,"foi um espaço real de troca, aprendizado",Organizacao
9a0b6f46-36e7-4cce-81e7-87d8c0dec201,"foi um espaço real de troca, aprendizado",Troca
9a0b6f46-36e7-4cce-81e7-87d8c0dec201,força,Organizacao
f3eed192-b8ab-4094-942f-54e234fbb70b,"está tudo incrível, primeiro dia superou todas as expectativas 🫶🏻🫶🏻🫶🏻",Expectativa
a57c1135-2ebb-4824-9625-c0bce163dddf,ansioso para as atividades de hoje,Eventos
3ad87374-5d6b-41e4-a901-00435a3f8c6e,obrigada pela mensagem inspiradora,Mensagem
3ad87374-5d6b-41e4-a901-00435a3f8c6e,amei a palestra de hoje,Palestra
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,mais um dia pronta para as palestras,Palestra
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,integrações com as meninas digitais,Mulheres
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,integrações com as meninas digitais,Integracao
59ab6fbb-3356-44e7-a74e-e5bdbc89fab7,patrocinio top do wit,Patrocinio
59ab6fbb-3356-44e7-a74e-e5bdbc89fab7,"embraer, engie, eldorado, google, mindat, ella, bb",Engie
59ab6fbb-3356-44e7-a74e-e5bdbc89fab7,"embraer, engie, eldorado, google, mindat, ella, bb",Google
59ab6fbb-3356-44e7-a74e-e5bdbc89fab7,"embraer, engie, eldorado, google, mindat, ella, bb",Embraer
59ab6fbb-3356-44e7-a74e-e5bdbc89fab7,"embraer, engie, eldorado, google, mindat, ella, bb",Mulheres
f37ffdc2-3f64-4b56-a935-4ddecee92321,"evento muito bom, a diversidade dos projetos psra inclusão feminina é maravilhoso",Projetos
f37ffdc2-3f64-4b56-a935-4ddecee92321,"evento muito bom, a diversidade dos projetos psra inclusão feminina é maravilhoso",Diversidade
f37ffdc2-3f64-4b56-a935-4ddecee92321,"evento muito bom, a diversidade dos projetos psra inclusão feminina é maravilhoso",Inclusao
f37ffdc2-3f64-4b56-a935-4ddecee92321,que a cada ano cresça mais,Organizacao
2b305129-cc14-4538-8075-78b26f65f34f,a experiência do segundo dia do wit fez jus a expectativa criada pelo dia anterior,Experiencia
2b305129-cc14-4538-8075-78b26f65f34f,a experiência do segundo dia do wit fez jus a expectativa criada pelo dia anterior,Organizacao
2b305129-cc14-4538-8075-78b26f65f34f,a experiência do segundo dia do wit fez jus a expectativa criada pelo dia anterior,Expectativa
2b305129-cc14-4538-8075-78b26f65f34f,mais uma vez foi criado um ambiente de interação,Ambiente
2b305129-cc14-4538-8075-78b26f65f34f,mais uma vez foi criado um ambiente de interação,Integracao
2b305129-cc14-4538-8075-78b26f65f34f,"troca de experiência, conhecimento",Experiencia
2b305129-cc14-4538-8075-78b26f65f34f,"troca de experiência, conhecimento",Conhecimento
2b305129-cc14-4538-8075-78b26f65f34f,"troca de experiência, conhecimento",Troca
2b305129-cc14-4538-8075-78b26f65f34f,de acolhimento,Organizacao
f37ffdc2-3f64-4b56-a935-4ddecee92321,wit está sendo um dos melhores eventos do dia,Eventos
671f8ca1-38b7-401b-b96a-2dc047c32c4b,"queria que tivessem mais broches do meninas digitais para comprar, não consegui comprar um :/",Mulheres
671f8ca1-38b7-401b-b96a-2dc047c32c4b,"queria que tivessem mais broches do meninas digitais para comprar, não consegui comprar um :/",Broches
a2172412-8829-44fe-a1bb-c21eb82571aa,"os meninos que estavam responsáveis pela ramificação fora demais, explicaram pra gente com a maior calma",Meninos
a2172412-8829-44fe-a1bb-c21eb82571aa,"os meninos que estavam responsáveis pela ramificação fora demais, explicaram pra gente com a maior calma",Cuidado
a2172412-8829-44fe-a1bb-c21eb82571aa,"os meninos que estavam responsáveis pela ramificação fora demais, explicaram pra gente com a maior calma",Ramificacao
a2172412-8829-44fe-a1bb-c21eb82571aa,animação,Animacao
a2172412-8829-44fe-a1bb-c21eb82571aa,"achei que o formato de apresentação dos pôsteres ficou muito tumultuado,",Posteres
a2172412-8829-44fe-a1bb-c21eb82571aa,"achei que o formato de apresentação dos pôsteres ficou muito tumultuado,",Palestra
a2172412-8829-44fe-a1bb-c21eb82571aa,"achei que o formato de apresentação dos pôsteres ficou muito tumultuado,",Forma
a2172412-8829-44fe-a1bb-c21eb82571aa,as apresentações foram incríveis,Palestra
806f7369-1da2-4baa-9c95-7d4962b7f33e,a organização está de parabéns,Organizacao
050da8f6-fd58-42b6-8066-82fb42c0fa4b,boa palestra,Palestra
050da8f6-fd58-42b6-8066-82fb42c0fa4b,ótima abordagem de conteúdo em relação a 1° palestra do dia 23,Projetos
050da8f6-fd58-42b6-8066-82fb42c0fa4b,ótima abordagem de conteúdo em relação a 1° palestra do dia 23,Organizacao
050da8f6-fd58-42b6-8066-82fb42c0fa4b,boa apresentação,Palestra
050da8f6-fd58-42b6-8066-82fb42c0fa4b,também explicação do projeto,Fato
050da8f6-fd58-42b6-8066-82fb42c0fa4b,também explicação do projeto,Projetos
050da8f6-fd58-42b6-8066-82fb42c0fa4b,"organização ótima, boa qualidade de infraestrutura",Infraestrutura
050da8f6-fd58-42b6-8066-82fb42c0fa4b,"organização ótima, boa qualidade de infraestrutura",Qualidade
050da8f6-fd58-42b6-8066-82fb42c0fa4b,"organização ótima, boa qualidade de infraestrutura",Organizacao
050da8f6-fd58-42b6-8066-82fb42c0fa4b,"sala bem refrigerada
ótima ambientação",Organizacao
192b32a5-e58c-4098-9904-78bda4615134,ótima palestra,Palestra
192b32a5-e58c-4098-9904-78bda4615134,muito bom adquirir conhecimento,Conhecimento
00da94da-eaf9-4790-a6fe-fe7b33931c70,ótimo conhecer mais sobre o renacee,Renacee
4a257948-6c61-4d69-b2bf-45561ca9dc96,"parabéns pela organização meninas, gostei bastante da dinâmica das regiões",Dinamica
4a257948-6c61-4d69-b2bf-45561ca9dc96,"parabéns pela organização meninas, gostei bastante da dinâmica das regiões",Organizacao
4a257948-6c61-4d69-b2bf-45561ca9dc96,"parabéns pela organização meninas, gostei bastante da dinâmica das regiões",Area
4a257948-6c61-4d69-b2bf-45561ca9dc96,achei bastante diverso,Diferenca
1e2c4536-db1c-40f6-a514-717da937138d,o ambiente do evento é muito amplo,Ambiente
1e2c4536-db1c-40f6-a514-717da937138d,a organização das palestras está excepcional,Palestra
1e2c4536-db1c-40f6-a514-717da937138d,a organização das palestras está excepcional,Organizacao
4c4af487-81e9-4e3a-8efc-b2d0f1b0b394,a mesa redonda está sendo muito interessante,Mesa
4c4af487-81e9-4e3a-8efc-b2d0f1b0b394,"a organização do evento está perfeita, tudo incrível ❤️",Organizacao
97bb898c-af32-4429-b56c-5914309a8775,muuuito feliz de ver as estudantes do projeto que faço parte no telão,Aprendizado
97bb898c-af32-4429-b56c-5914309a8775,muuuito feliz de ver as estudantes do projeto que faço parte no telão,Projetos
97bb898c-af32-4429-b56c-5914309a8775,muuuito feliz de ver as estudantes do projeto que faço parte no telão,Organizacao
17a6d940-56ba-4d72-8c6b-3f765a91e6ac,achei incrível conhecer pessoalmente o programa meninas digitais,Programacao
17a6d940-56ba-4d72-8c6b-3f765a91e6ac,saio do evento completamente inspirada por mulheres guerreiras nas áreas de steam,Mulheres
17a6d940-56ba-4d72-8c6b-3f765a91e6ac,saio do evento completamente inspirada por mulheres guerreiras nas áreas de steam,Organizacao
17a6d940-56ba-4d72-8c6b-3f765a91e6ac,saio do evento completamente inspirada por mulheres guerreiras nas áreas de steam,Area
c5b8399a-a600-4d95-86c9-4de0d38c3d25,"muito bom, agradeço por trazer muitas informações",Informacoes
90323ec9-1991-46bd-bc2a-4a3d8804cf71,achei tudo super didático,Super
f2d72cbf-07dd-4592-9ed1-c74275748cb7,importante conhecer outros projetos que influenciam meninas em stem por todo o brasil,Mulheres
f2d72cbf-07dd-4592-9ed1-c74275748cb7,importante conhecer outros projetos que influenciam meninas em stem por todo o brasil,Brasil
f2d72cbf-07dd-4592-9ed1-c74275748cb7,importante conhecer outros projetos que influenciam meninas em stem por todo o brasil,Projetos
90323ec9-1991-46bd-bc2a-4a3d8804cf71,"gostei muito mesmo, espero estar presente mais vezes",Organizacao
f2d72cbf-07dd-4592-9ed1-c74275748cb7,palestras incríveis,Palestra
70b31d7a-c046-4859-9881-10574c9611c1,atividades muito interessantes,Eventos
c5b8399a-a600-4d95-86c9-4de0d38c3d25,muito bommm,Diaaaa
c5b8399a-a600-4d95-86c9-4de0d38c3d25,cada minuto vale a pena,Momento
c5b8399a-a600-4d95-86c9-4de0d38c3d25,cada minuto vale a pena,Pena
4d59d2bb-694c-4bf2-b444-3b4b967095f1,o fórum está maravilhoso,Forum
29c31113-a01c-48e9-b475-a6963c13f3b6,"necessária, a estrutura magnifica",Estrutura
00256042-e094-477c-b716-28f2b7e561de,amando o fórum,Forum
00256042-e094-477c-b716-28f2b7e561de,amando a apresentação dos projetos 😍,Projetos
00256042-e094-477c-b716-28f2b7e561de,amando a apresentação dos projetos 😍,Palestra
29c31113-a01c-48e9-b475-a6963c13f3b6,palestra maravilhosa,Palestra
ce4b41b3-8b58-4d8c-9cb8-5bf7133c59d4,vale cada minuto,Momento
6dd05336-2244-4230-bb22-31b592f2e3f8,", como menina, me motivei a buscar mais oportunidades na área",Mulheres
6dd05336-2244-4230-bb22-31b592f2e3f8,", como menina, me motivei a buscar mais oportunidades na área",Oportunidade
6dd05336-2244-4230-bb22-31b592f2e3f8,", como menina, me motivei a buscar mais oportunidades na área",Area
ce4b41b3-8b58-4d8c-9cb8-5bf7133c59d4,momento inspirador,Momento
262af184-23c3-4cb4-8231-04a142217d69,muito boa as palestras,Palestra
262af184-23c3-4cb4-8231-04a142217d69,ótima experiência aprender com essas mulheres,Experiencia
262af184-23c3-4cb4-8231-04a142217d69,ótima experiência aprender com essas mulheres,Mulheres
02e1032e-bbbf-4f0a-b350-645b9923a7f4,perfeitas,Super
fe69c798-5373-4255-831b-9a1ce468c5d6,fórum meninas digitais está sendo muito interessante por ver como os projetos parceiros estão atuando,Mulheres
fe69c798-5373-4255-831b-9a1ce468c5d6,fórum meninas digitais está sendo muito interessante por ver como os projetos parceiros estão atuando,Forum
fe69c798-5373-4255-831b-9a1ce468c5d6,fórum meninas digitais está sendo muito interessante por ver como os projetos parceiros estão atuando,Projetos
fe69c798-5373-4255-831b-9a1ce468c5d6,tendo resultados incríveis,Resultados
c90f49e7-30eb-4954-bad6-ff13e4342a57,dia cheio de programações maravilhosas,Programacao
4d59d2bb-694c-4bf2-b444-3b4b967095f1,gostei muito do projeto minascoders,Projetos
6e490da9-d604-49fa-b782-7cc09c1615d3,a organização esse ano está ainda mais impecável,Organizacao
6e490da9-d604-49fa-b782-7cc09c1615d3,que oportunidade incrível conhecer tantas mulheres inspiradoras,Mulheres
6e490da9-d604-49fa-b782-7cc09c1615d3,que oportunidade incrível conhecer tantas mulheres inspiradoras,Oportunidade
47ac28d9-6e77-4392-b392-960bd5825559,é maravilhoso saber que existem muitas outras meninas na área de computação ❤️,Mulheres
47ac28d9-6e77-4392-b392-960bd5825559,é maravilhoso saber que existem muitas outras meninas na área de computação ❤️,Computacao
47ac28d9-6e77-4392-b392-960bd5825559,é maravilhoso saber que existem muitas outras meninas na área de computação ❤️,Area
268e12fc-6012-41e0-9301-483b58059c69,muito bom ver o que os outros grupos estão fazendo,Grupo
3406c3d7-f8f1-4db4-9d3f-06b9d53fa541,🩷🩷🩷,Organizacao
268e12fc-6012-41e0-9301-483b58059c69,muitas ideias pra melhorar os projetos que coordeno,Ideia
268e12fc-6012-41e0-9301-483b58059c69,muitas ideias pra melhorar os projetos que coordeno,Projetos
c44a6e4a-9181-4d20-94cb-c3d5e05fd31c,gostei muito das palestras,Palestra
c44a6e4a-9181-4d20-94cb-c3d5e05fd31c,dos momentos de integração,Momento
c44a6e4a-9181-4d20-94cb-c3d5e05fd31c,dos momentos de integração,Integracao
c44a6e4a-9181-4d20-94cb-c3d5e05fd31c,network com as meninas,Mulheres
749521d4-f169-4aaa-9819-b044a00d1e34,"muito boa a palestra da rnp, a historia é inspiradora",Cnpq
749521d4-f169-4aaa-9819-b044a00d1e34,"muito boa a palestra da rnp, a historia é inspiradora",Palestra
749521d4-f169-4aaa-9819-b044a00d1e34,"muito boa a palestra da rnp, a historia é inspiradora",Artigos
b787555f-cd18-4a0b-9e20-493282185ddd,é maravilhoso ver como esses projetos estão espalhados por todo o país,Projetos
b787555f-cd18-4a0b-9e20-493282185ddd,é maravilhoso ver como esses projetos estão espalhados por todo o país,Sessoes
4b19c21f-0936-4c69-ae25-18f84c9119a3,as palestras estao sendo incríveis,Palestra
4b19c21f-0936-4c69-ae25-18f84c9119a3,nao conhecia de perto o projeto,Projetos
3e11fb01-68a6-4df9-99ff-eb6fa17ea8e0,muitos projetos incríveis,Projetos
3e11fb01-68a6-4df9-99ff-eb6fa17ea8e0,que projeto lindo,Projetos
4b19c21f-0936-4c69-ae25-18f84c9119a3,"os posters foram incríveis, tive varias ideidas pra projetos",Posteres
4b19c21f-0936-4c69-ae25-18f84c9119a3,"os posters foram incríveis, tive varias ideidas pra projetos",Projetos
4b19c21f-0936-4c69-ae25-18f84c9119a3,"os posters foram incríveis, tive varias ideidas pra projetos",Organizacao
7bdbb107-592f-478c-8b8d-412b4ac508ba,é realmente inspirador participar desses eventos com a wit,Eventos
ce865dbf-5b15-47b6-9578-7f6bdb3471c6,a palestra foi muito inovadora,Palestra
ce865dbf-5b15-47b6-9578-7f6bdb3471c6,a dinâmica da palestra não é chata,Dinamica
ce865dbf-5b15-47b6-9578-7f6bdb3471c6,a dinâmica da palestra não é chata,Palestra
a4526431-24ef-4045-8981-a19a451487ac,os projetos apresentados foram muuto bons,Projetos
a4526431-24ef-4045-8981-a19a451487ac,os projetos apresentados foram muuto bons,Organizacao
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,muito legal ver o crescimento de projetos de incetivo a meninas,Crescimento
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,muito legal ver o crescimento de projetos de incetivo a meninas,Mulheres
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,muito legal ver o crescimento de projetos de incetivo a meninas,Projetos
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,muito legal ver o crescimento de projetos de incetivo a meninas,Organizacao
